Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
135,5,great. 7/8 = 35/40. 1/10 = ?/40,thank you. 31,False,0.6229,0.6229,0.3333,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
135,6,The answer is 31/40. 1/10 = 4/40. 31/40 + 4/40 = 35/40. Are you happier with this now?,yes. THANK YOU,na,--,--,0.3333,None,
135,7,Great - I will pass you back to put you answer in. 🙂👋,,na,--,--,0.3333,None,
,,,,,,,,,
136,1,HI Dorian 👋👋👋,hi,na,--,--,1.0000,None,
136,2,How can I help?! Here we have the sum... 1/10 + ?/? = 7/8 🙂👍,oh ok,na,--,--,1.0000,None,
136,3,Let's start by finding a common denominator we can use for 10 and 8... Any ideas? 💡,im in a lesson rn,na,--,--,1.0000,None,
136,4,Do you know what I mean by common denominator? 😃,so sry for the slow typinbg. yh,true,--,--,1.0000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
136,5,It's OK! So what can we use if we have 8 and 10? 🧠🧠🧠,80,true,0.6031,0.6031,1.0000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
136,6,Awesome so 1/10 =?/80 😃,thats the number of kids you and me will have,na,--,--,1.0000,None,
136,7,What have you multiplied the 10 by to get 80? 😊,sorry i was in the toilet and my mate put that. im so sorry,na,--,--,1.0000,None,
136,8,"Hi Dorian, Lila shift has finished so I'll take it from here",hello?,na,--,--,1.0000,None,
136,9,so 1/10 =?/80,10,False,0.4907,0.4907,1.0000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
136,10,Perfect,yh i got it now thanks bro,na,--,--,1.0000,None,
136,11,I'll leave you to it then,have a nice day,na,--,--,1.0000,None,
136,12,You too,,na,--,--,1.0000,None,
,,,,,,,,,
137,1,"Hi Aylin, Would you like some help with this question?",Hi Chloe I was just stuck on this question,na,--,--,0.5000,None,
137,2,"OK, no problem.  So, to add or subtract fractions, we need them all to have the same denominator.  Do you know how to tackle this?",You would make all the denominations the same which is 20?,true,--,--,0.5000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
137,3,"Yes, great!  Can you tell me what fractions you would then have - all with denominator 20?",15/20 - 10/20 + 5/20?,False,0.6544,0.6544,0.5000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
137,4,"ok, so 15/20 is correct, because you've multiplied top and bottom by 5. For 2/5, what will you multiply by to get ?/20",Ooh the last one is 2/20,true,0.6122,0.6122,0.5000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
137,5,Fab! And 2/5 = ?,8/20?,true,0.6427,0.6427,0.5000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
137,6,"Brilliant!  Yes, you've multiplied top and bottom by the same number so it's an equivalent fraction.  You're now ready to get your answer.",So don’t u do BIDMAS so u do the addition first which I’ve got 10/20. then I did 15/20 - 10/20,False,0.8801,0.8801,0.5000,"1) Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators. For example, 2/3 + 5/4 = 8/12 + 15/12 = 23/12. (In general, a/b + c/d = (ad + bc)/bd.)",
137,7,"Although it doesn't look like it in BIDMAS, we actually just need to do addition and subtraction in order. Sorry, I mean in order from left to right. So, 15-8 and then +2",Ooh. I understand it now thanks,na,--,--,0.5000,None,
137,8,Great!  I'll leave you to it :-),,na,--,--,0.5000,None,
,,,,,,,,,
138,1,Hi Leila! How can I help?,Hello!! Can I please get help with this question (◠‿◠),na,--,--,0.6000,None,
138,2,Of course! Let's take a look together,😃😃. Thank you!!,na,--,--,0.6000,None,
138,3,In the ratio 3:4 which part represented the red paint?,4 ( I think),False,--,--,0.6000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
138,4,"Ah, check the order of the words in the question carefully. because it says we mix red with white it means the red is the first number in the ratio",So I think since its first 3!! 😁,true,0.6443,0.6443,0.6000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”",
138,5,great! so we know we need 3 parts of red and 4 parts of white. we currently have 1200ml of red. Can you use that to work out how much 1 part would be?,I'm not sure,False,0.6360,"0.6282, 0.6437",0.6000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
138,6,So the 1200ml represents the red paint and we know that is 3 parts,Oh!,na,--,--,0.6000,None,
138,7,"If 1200ml is 3 parts, how could we work out 1 part?",I know now!! S̆̈ŏ̈ w̆̈ĕ̈ c̆̈ă̈n̆̈ d̆̈ŏ̈ 1200 d̆̈ĭ̈v̆̈ĭ̈d̆̈ĕ̈d̆̈ b̆̈y̆̈ 3 t̆̈ŏ̈ ğ̈ĕ̈t̆̈ ŏ̈n̆̈ĕ̈ p̆̈ă̈r̆̈t̆̈ w̆̈h̆̈ĭ̈c̆̈h̆̈ ĕ̈q̆̈ŭ̈ă̈l̆̈s̆̈ 400!! 😁😁,true,0.6839,"0.6830, 0.6849",0.6000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
138,8,amazing 🥳,😊 thank you 😊,na,--,--,0.6000,None,
138,9,So the question is asking how much white paint we need. What do you think we'll have to do next?,I think we maybe have to do 1200 divided by 4!! 😃,False,0.6359,0.6359,0.6000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
138,10,Oo nearly! We will definitely use the 4 as from the ratio we can see that we need 4 parts of white paint. But instead let's use the fact that we now know that 1 part = 400ml. So if 1 part = 400ml how will we find the 4 parts we need for white?,Oo we could do 400 x 4 = 1600!! Or we could do 1200 + 400!! 😁😁,true,0.6126,0.6126,0.6000,"1) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
138,11,Both fantastic methods. So we've got our answer! Really great work today Leila. 🌟. So remember the method was to work backwards to find 1 part. And then we could use that to find the answer,Yay!! Thank you for helping me and explaining soooo well!! 🤩😊,na,--,--,0.6000,None,
138,12,You're very welcome. Have a great day!,,na,--,--,0.6000,None,
,,,,,,,,,
139,0,--,Hello!,na,--,--,0.5000,None,
139,1,Hi Liana! How can I help?,Could you please help me with this question,na,--,--,0.5000,None,
139,2,"Of course! So for ratios to be equivalent, they must simplify down to the same ratio.",?? Ok!,na,--,--,0.5000,None,
139,3,4:10 would simplify to 2:5 if we divide both sides by 2. Can you tell me what 6:15 would simplify to?,615??,False,--,--,0.5000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
139,4,To simplify the ratio 6 : 15 we look for something we can divide 6 and 15 by. We can't divide them both by 2...,oh yeah i forgot. oh yeah i forgot. kk,na,--,--,0.5000,None,
139,5,What if we divide both sides by 3? 6 : 15 becomes __ : __,i  dont  know. sorry,False,0.5633,"0.5592, 0.5675",0.5000,"1) Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities. For example, “The ratio of wings to beaks in the bird house at the zoo was 2:1, because for every 2 wings there was 1 beak.” “For every vote candidate A received, candidate C received nearly three votes.”
2) Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.",
